,AgendaItemTitle,AgendaItemNumber,Order,AgendaItemDate,ProtocolId,DateOnly,ProtocolDate,LegislaturePeriod,Number,SessionTitle,AgendaItemsCount,MongoId,Id
2926,Befragung der Bundesregierung (einleitend BMFSFJ),1,1,2022-09-28T13:00:00,b191427a-8220-46a4-6604-08daea4d023a,2022-09-28,2022-09-28T00:00:00,20,56,56. Sitzung,7,00000000-0000-0000-0000-000000000000,b191427a-8220-46a4-6604-08daea4d023a
2927,Fragestunde,2,2,2022-09-28T14:05:00,b191427a-8220-46a4-6604-08daea4d023a,2022-09-28,2022-09-28T00:00:00,20,56,56. Sitzung,7,00000000-0000-0000-0000-000000000000,b191427a-8220-46a4-6604-08daea4d023a
2928,"Aktuelle Stunde zur Antwort der BReg auf Frage 7, Wahrscheinlichkeit und Auswirkungen von Stromausfällen im kommenden Winter",ZP 11,3,2022-09-28T15:10:00,b191427a-8220-46a4-6604-08daea4d023a,2022-09-28,2022-09-28T00:00:00,20,56,56. Sitzung,7,00000000-0000-0000-0000-000000000000,b191427a-8220-46a4-6604-08daea4d023a
2929,Änderung des Brennstoffemissionshandelsgesetzes,3,4,2022-09-28T16:30:00,b191427a-8220-46a4-6604-08daea4d023a,2022-09-28,2022-09-28T00:00:00,20,56,56. Sitzung,7,00000000-0000-0000-0000-000000000000,b191427a-8220-46a4-6604-08daea4d023a
2930,Entschließungsantrag zur Regierungserklärung vom 22. Juni 2022,ZP 2,5,2022-09-28T17:05:00,b191427a-8220-46a4-6604-08daea4d023a,2022-09-28,2022-09-28T00:00:00,20,56,56. Sitzung,7,00000000-0000-0000-0000-000000000000,b191427a-8220-46a4-6604-08daea4d023a
2931,Kostenheranziehung in der Kinder- und Jugendhilfe,5,6,2022-09-28T17:50:00,b191427a-8220-46a4-6604-08daea4d023a,2022-09-28,2022-09-28T00:00:00,20,56,56. Sitzung,7,00000000-0000-0000-0000-000000000000,b191427a-8220-46a4-6604-08daea4d023a
2932,Corona-Soforthilfe-Rückforderung,ZP 3,7,2022-09-28T18:35:00,b191427a-8220-46a4-6604-08daea4d023a,2022-09-28,2022-09-28T00:00:00,20,56,56. Sitzung,7,00000000-0000-0000-0000-000000000000,b191427a-8220-46a4-6604-08daea4d023a
2933,Vereinbarte Debatte zur Deutschen Nachhaltigkeitsstrategie,7,1,2022-09-29T09:05:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2934,"Schutz vor sexuellem Missbrauch, IP-Adr.-speicherung",8,2,2022-09-29T12:30:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2935,Lehrermangel in Deutschland,15,3,2022-09-29T13:55:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2936,Überweisungen im vereinfachten Verfahren,"28, ZP 4, TOP 22",4,2022-09-29T15:10:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2937,Abschließende Beratungen ohne Aussprache,29,5,2022-09-29T15:10:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2938,Aktuelle Stunde zu den Protesten in Iran nach dem Tod von Mahsa Jina Amini,ZP 1,6,2022-09-29T15:20:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2939,Verordnungsermächtigungen beim Kurzarbeitergeld,10,7,2022-09-29T16:45:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2940,Wolfsbestandsmanagement,11,8,2022-09-29T17:30:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2941,Harmonisierung der Sanktionsdurchsetzung in der EU,12,9,2022-09-29T18:20:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2942,Europäische KI-Verordnung,"26, ZP 5",10,2022-09-29T19:40:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2943,Änderung des Bundes-Immissionsschutzgesetzes,14,11,2022-09-29T20:25:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2944,Lieferketten- und Logistikprobleme durch Energiepreise,ZP 6,12,2022-09-29T21:10:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2945,Änderung personenstandsrechtlicher Vorschriften,16,13,2022-09-29T21:50:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2946,Verbraucherinformation,17,14,2022-09-29T22:10:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2947,Änderung der Gewerbeordnung,18,15,2022-09-29T22:25:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2948,Schöffenrecht,19,16,2022-09-29T22:35:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2949,Schutz hinweisgebender Personen,"20, ZP 7",17,2022-09-29T22:50:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2950,Schutz für russische Deserteure und Reservisten,ZP 8,18,2022-09-29T23:05:00,44aebeba-3893-4e6a-6603-08daea4d023a,2022-09-29,2022-09-29T00:00:00,20,57,57. Sitzung,18,00000000-0000-0000-0000-000000000000,44aebeba-3893-4e6a-6603-08daea4d023a
2951,Temporäre Umsatzsteuersatzsenkung auf Gaslieferungen,23,1,2022-09-30T09:00:00,57b8b8f0-4e86-413c-6602-08daea4d023a,2022-09-30,2022-09-30T00:00:00,20,58,58. Sitzung,6,00000000-0000-0000-0000-000000000000,57b8b8f0-4e86-413c-6602-08daea4d023a
2952,Fiskalpolitische Disziplin in Europa,ZP 9,2,2022-09-30T10:20:00,57b8b8f0-4e86-413c-6602-08daea4d023a,2022-09-30,2022-09-30T00:00:00,20,58,58. Sitzung,6,00000000-0000-0000-0000-000000000000,57b8b8f0-4e86-413c-6602-08daea4d023a
2953,Gaspreisanpassungsverordnung,"25, ZP 10",3,2022-09-30T11:35:00,57b8b8f0-4e86-413c-6602-08daea4d023a,2022-09-30,2022-09-30T00:00:00,20,58,58. Sitzung,6,00000000-0000-0000-0000-000000000000,57b8b8f0-4e86-413c-6602-08daea4d023a
2954,Transatlantisches Wirtschafts- und Handelsabkommen (CETA),ZP 12,4,2022-09-30T12:40:00,57b8b8f0-4e86-413c-6602-08daea4d023a,2022-09-30,2022-09-30T00:00:00,20,58,58. Sitzung,6,00000000-0000-0000-0000-000000000000,57b8b8f0-4e86-413c-6602-08daea4d023a
2955,Mehrwertsteuer auf Grundnahrungsmittel,27,5,2022-09-30T13:20:00,57b8b8f0-4e86-413c-6602-08daea4d023a,2022-09-30,2022-09-30T00:00:00,20,58,58. Sitzung,6,00000000-0000-0000-0000-000000000000,57b8b8f0-4e86-413c-6602-08daea4d023a
2956,Aktuelle Stunde - Deutschland ein Jahr nach der Bundestagswahl - Zeit für Klarheit und Führung,ZP 13,6,2022-09-30T14:05:00,57b8b8f0-4e86-413c-6602-08daea4d023a,2022-09-30,2022-09-30T00:00:00,20,58,58. Sitzung,6,00000000-0000-0000-0000-000000000000,57b8b8f0-4e86-413c-6602-08daea4d023a
2957,Befragung der Bundesregierung (einleitend BMG),1,1,2022-10-12T13:00:00,94cf27a9-f9eb-48f4-6601-08daea4d023a,2022-10-12,2022-10-12T00:00:00,20,59,59. Sitzung,7,00000000-0000-0000-0000-000000000000,94cf27a9-f9eb-48f4-6601-08daea4d023a
2958,Fragestunde,2,2,2022-10-12T14:20:00,94cf27a9-f9eb-48f4-6601-08daea4d023a,2022-10-12,2022-10-12T00:00:00,20,59,59. Sitzung,7,00000000-0000-0000-0000-000000000000,94cf27a9-f9eb-48f4-6601-08daea4d023a
2959,Aktuelle Stunde - Ergebnisse der Unabhängigen Kommission Erdgas und Wärme,ZP 1,3,2022-10-12T15:10:00,94cf27a9-f9eb-48f4-6601-08daea4d023a,2022-10-12,2022-10-12T00:00:00,20,59,59. Sitzung,7,00000000-0000-0000-0000-000000000000,94cf27a9-f9eb-48f4-6601-08daea4d023a
2960,EU-Umwandlungsrichtlinie Arbeitnehmermitbestimmung,3,4,2022-10-12T16:30:00,94cf27a9-f9eb-48f4-6601-08daea4d023a,2022-10-12,2022-10-12T00:00:00,20,59,59. Sitzung,7,00000000-0000-0000-0000-000000000000,94cf27a9-f9eb-48f4-6601-08daea4d023a
2961,Iranische Protestbewegung - frauenorientierte Außenpolitik,ZP 2,5,2022-10-12T17:10:00,94cf27a9-f9eb-48f4-6601-08daea4d023a,2022-10-12,2022-10-12T00:00:00,20,59,59. Sitzung,7,00000000-0000-0000-0000-000000000000,94cf27a9-f9eb-48f4-6601-08daea4d023a
2962,KiTa-Qualitätsgesetz,5,6,2022-10-12T17:55:00,94cf27a9-f9eb-48f4-6601-08daea4d023a,2022-10-12,2022-10-12T00:00:00,20,59,59. Sitzung,7,00000000-0000-0000-0000-000000000000,94cf27a9-f9eb-48f4-6601-08daea4d023a
2963,Opt-Out vom Gemeinsamen Europäischen Asylsystem,23,7,2022-10-12T18:40:00,94cf27a9-f9eb-48f4-6601-08daea4d023a,2022-10-12,2022-10-12T00:00:00,20,59,59. Sitzung,7,00000000-0000-0000-0000-000000000000,94cf27a9-f9eb-48f4-6601-08daea4d023a
2964,"1. Wahlgang - Stellvertreterin der Präsidentin, 2. Wahlgang - Stellvertreter der Präsidentin","6, 7",1,2021-12-09T09:05:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2965,"Stabilisierungsfondsgesetz, Wirtschaftsstabilisierungsbeschleunigungsgesetz",8,2,2021-12-09T09:10:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2966,"Bezahlbare Mobilität, Pendlerpauschale, CO2-Abgabe",9,3,2021-12-09T09:45:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2967,"Ganztagsfinanzierungsgesetz, Ganztagsfinanzhilfegesetz",10,4,2021-12-09T10:30:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2968,Sofortmaßnahmen gegen soziale Folgen der Inflation,11,5,2021-12-09T11:05:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2969,"Patente für Impfstoffe, Therapeutika und Tests",ZP 1,6,2021-12-09T11:55:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2970,Überweisungen im vereinfachten Verfahren,14,7,2021-12-09T12:35:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2971,Abschließende Beratungen ohne Aussprache,15,8,2021-12-09T12:35:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2972,Aktuelle Stunde - Truppenkonzentration russischer Streitkräfte an der Staatsgrenze der Ukraine,ZP 2,9,2021-12-09T12:35:00,3f5b7d09-b7b7-402b-ed54-08da0c32b602,2021-12-09,2021-12-09T00:00:00,20,6,6. Sitzung,9,6205403f03957565211831d7,3f5b7d09-b7b7-402b-ed54-08da0c32b602
2973,"Bürgergeld-Gesetz, Sozialer Arbeitsmarkt",7,1,2022-10-13T09:05:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2974,Migrationspolitischen Sonderweg in Europa sofort beenden,ZP 3,2,2022-10-13T10:35:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2975,"Wohngeld-Plus-Gesetz, Heizkostenzuschussgesetz",9,3,2022-10-13T12:00:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2976,"Strom- und Gassperren, Gas- und Strompreisdeckel",17,4,2022-10-13T13:15:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2977,Überweisungen im vereinfachten Verfahren,"32, ZP 4, 24",5,2022-10-13T14:35:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2978,Abschließende Beratungen ohne Aussprache,"33, ZP 5",6,2022-10-13T14:35:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2979,Wahlen zu Gremien,11,7,2022-10-13T14:40:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2980,Aktuelle Stunde - Warburg-Steuerskandal,ZP 11,8,2022-10-13T14:45:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2981,Energiepreispauschale an Renten- und Versorgungsbeziehende,12,9,2022-10-13T15:55:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2982,Krise in der Güterverkehrs- und Logistikbranche,13,10,2022-10-13T16:45:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2983,Änderung des Infektionsschutzgesetzes,14,11,2022-10-13T17:30:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2984,Passagier- und Gepäckkontrollen in Flughäfen,15,12,2022-10-13T18:20:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2985,Änderung des Tierarzneimittelgesetzes,16,13,2022-10-13T19:00:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2986,Waffenlieferungen nach Saudi-Arabien,ZP 6,14,2022-10-13T19:40:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2987,Energiesteuer- und Stromsteuergesetz,18,15,2022-10-13T20:25:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2988,Aufhebung der Immunität,ZP 12,16,2022-10-13T20:50:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2989,EU-Richtlinien Industrieemissionen u. Abfalldeponien,19,17,2022-10-13T20:50:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2990,Änderung des Planungssicherstellungsgesetzes,20,18,2022-10-13T21:25:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2991,Entlastung für Alleinerziehende,4,19,2022-10-13T21:35:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2992,Herkunftsnachweis Energieträger,22,20,2022-10-13T22:00:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2993,Grüne Inflation und CO2-Besteuerung,ZP 7,21,2022-10-13T22:15:00,6efb7e69-94e6-46c1-6600-08daea4d023a,2022-10-13,2022-10-13T00:00:00,20,60,60. Sitzung,21,00000000-0000-0000-0000-000000000000,6efb7e69-94e6-46c1-6600-08daea4d023a
2994,Änderung des Stabilisierungsfondsgesetzes,"ZP 8, ZP 9",1,2022-10-14T09:00:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
2995,Jahressteuergesetz 2022,25,2,2022-10-14T09:50:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
2996,Gewinnung von Fach- und Arbeitskräften im Inland,26,3,2022-10-14T10:35:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
2997,"Berichte Ostdeutschland 2022, Stand der Deutschen Einheit 2021",27,4,2022-10-14T11:50:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
2998,Einsetzung des 2. Untersuchungsausschusses (Corona),28,5,2022-10-14T12:45:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
2999,Bundeswehr in Irak,"29, ZP 10",6,2022-10-14T13:30:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
3000,Steuerliche Maßnahmen zur Wärmewende,30,7,2022-10-14T14:15:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
3001,Vereinbarte Debatte Verleihung des Virchow Prize for Global Health,31,8,2022-10-14T15:00:00,e4f2232a-057e-42e6-122c-08daedcfdc10,2022-10-14,2022-10-14T00:00:00,20,61,61. Sitzung,8,00000000-0000-0000-0000-000000000000,e4f2232a-057e-42e6-122c-08daedcfdc10
3002,Befragung der Bundesregierung,1,1,2022-10-19T13:00:00,05617ba5-8cd7-448f-ba94-08daedd2bf99,2022-10-19,2022-10-19T00:00:00,20,62,62. Sitzung,7,00000000-0000-0000-0000-000000000000,05617ba5-8cd7-448f-ba94-08daedd2bf99
3003,Fragestunde,2,2,2022-10-19T14:25:00,05617ba5-8cd7-448f-ba94-08daedd2bf99,2022-10-19,2022-10-19T00:00:00,20,62,62. Sitzung,7,00000000-0000-0000-0000-000000000000,05617ba5-8cd7-448f-ba94-08daedd2bf99
3004,Aktuelle Stunde - Ausweitung des Energieangebotes,ZP 1,3,2022-10-19T15:10:00,05617ba5-8cd7-448f-ba94-08daedd2bf99,2022-10-19,2022-10-19T00:00:00,20,62,62. Sitzung,7,00000000-0000-0000-0000-000000000000,05617ba5-8cd7-448f-ba94-08daedd2bf99
3005,Krankenhauspflegeentlastungsgesetz,3,4,2022-10-19T16:30:00,05617ba5-8cd7-448f-ba94-08daedd2bf99,2022-10-19,2022-10-19T00:00:00,20,62,62. Sitzung,7,00000000-0000-0000-0000-000000000000,05617ba5-8cd7-448f-ba94-08daedd2bf99
3006,Unterstützung für Studierende und Fachschüler,4,5,2022-10-19T17:15:00,05617ba5-8cd7-448f-ba94-08daedd2bf99,2022-10-19,2022-10-19T00:00:00,20,62,62. Sitzung,7,00000000-0000-0000-0000-000000000000,05617ba5-8cd7-448f-ba94-08daedd2bf99
3007,Änderung des Aufenthaltsrechts,5,6,2022-10-19T18:00:00,05617ba5-8cd7-448f-ba94-08daedd2bf99,2022-10-19,2022-10-19T00:00:00,20,62,62. Sitzung,7,00000000-0000-0000-0000-000000000000,05617ba5-8cd7-448f-ba94-08daedd2bf99
3008,Leistungen für Kriegsflüchtlinge und Asylbewerber,ZP 2,7,2022-10-19T18:50:00,05617ba5-8cd7-448f-ba94-08daedd2bf99,2022-10-19,2022-10-19T00:00:00,20,62,62. Sitzung,7,00000000-0000-0000-0000-000000000000,05617ba5-8cd7-448f-ba94-08daedd2bf99
3009,Regierungserklärung zum Europäischen Rat,7,1,2022-10-20T09:05:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3010,Notfallfonds für das Wissenschaftssystem,14,2,2022-10-20T11:30:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3011,Energiepreispauschale an Renten- und Versorgungsbeziehende,9,3,2022-10-20T12:45:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3012,"Enquete-Kommission ""Sicherstellung der Energieversorgung""",6,4,2022-10-20T14:05:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3013,Überweisungen im vereinfachten Verfahren,"32, 8b, ZP 3",5,2022-10-20T15:25:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3014,Abschließende Beratungen ohne Aussprache,33,6,2022-10-20T15:25:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3015,Wahlen zu Gremien,"11, 12",7,2022-10-20T15:30:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3016,GKV-Finanzstabilisierungsgesetz,ZP 4,8,2022-10-20T15:35:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3017,Russlands Einfluss in Afrika,16,9,2022-10-20T16:30:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
3018,Änderung des Heizkostenzuschussgesetzes,13,10,2022-10-20T17:20:00,088a2cac-00ce-42db-68c2-08daee2987b6,2022-10-20,2022-10-20T00:00:00,20,63,63. Sitzung,21,00000000-0000-0000-0000-000000000000,088a2cac-00ce-42db-68c2-08daee2987b6
